application,categorie,note,sentiment,avis,date_avis,likes
My inwi,Télécom,2,negative,Application souvent hors service . Connexion bien malgré des fluctuations très importante de débit allant de 1 à 40mbts dans la même journée et au même endroit.,2025-02-13 14:20:19,1
My inwi,Télécom,2,negative,problème de réseau,2025-01-21 21:21:19,0
My inwi,Télécom,2,negative,Toujours Une erreur est survenue merci de ressayer plus tard,2025-01-08 16:41:29,0
My inwi,Télécom,2,negative,Impossible de le connecter depuis la dernière mise à jour Message d'erreur App_w_0303 Application desinstaller et réinstaller mais impossible d'utiliser. A part ce problème l'application fonctionne assez bien sauf pour les paiements ou il fait s'y reprendre à plusieurs fois et quelques bug par ci par là Merci de faire une mise à jour d'urgence pour rétablir,2024-12-17 23:19:28,9
My inwi,Télécom,2,negative,Manque la date /le mois de paiement dans le reçu.,2024-12-06 11:37:44,0
My inwi,Télécom,2,negative,Depuis la dernière mise à jour l'application ne fonctionne pas on me dit c'est en cours de maintenance,2024-12-06 08:08:21,1
My inwi,Télécom,2,negative,تطبيق جميل ولاكن يتكرر,2024-11-09 10:16:57,0
My inwi,Télécom,2,negative,Problème de réseau,2024-10-24 10:08:03,0
My inwi,Télécom,2,negative,mauvais réseau,2024-10-23 22:27:32,0
My inwi,Télécom,2,negative,Je vous trouve formidable,2024-10-17 23:16:55,0
My inwi,Télécom,2,negative,bien,2024-10-09 11:22:11,0
My inwi,Télécom,2,negative,"J'ai utilisé les services de cet opérateur pendant des années, mais suite aux problèmes rencontrés avec leur marque WIN, j'ai changé d'avis. Je ne pense pas que les autres opérateurs offrent un service bien meilleur. Le problème vient de l'image et de la valeur qu'ils accordent au client, qui est malheureusement perçu de la même manière partout : le client n'a pas d'importance.L'erreur a été de résilier mon numéro principal, alors que la demande concernait un autre numéro qui m'appartient.",2024-09-20 16:54:46,27
My inwi,Télécom,2,negative,"L'application est bien, sauf qu'elle ne sert a rien si nous ne pouvons recharger par carte bancaire, j'ai essayé 3 cartes avec le même message ""carte non permise"".",2024-08-17 13:17:01,3
My inwi,Télécom,2,negative,👍,2024-08-07 00:38:32,0
My inwi,Télécom,2,negative,"J'essaie de payer par carte bancaire mais au moment de valider la transaction ça me met ""carte non permise 99"" pourquoi ?",2024-07-18 23:40:06,3
My inwi,Télécom,2,negative,سلسلة من سثرللرقر٥س,2024-07-16 22:05:31,0
My inwi,Télécom,2,negative,واو,2024-07-16 14:11:52,0
My inwi,Télécom,2,negative,التطبيق رائع جدا،,2024-07-14 19:36:27,0
My inwi,Télécom,2,negative,Khald,2024-07-14 10:02:19,0
My inwi,Télécom,2,negative,magnifique,2024-07-06 15:29:00,0
My inwi,Télécom,2,negative,المرجو تحسين الخط,2024-07-03 23:22:02,0
My inwi,Télécom,2,negative,👉❤️❤️,2024-06-12 23:30:33,0
My inwi,Télécom,2,negative,"L'aplication ne fonctionne pas,cela fait plus d'un mois que le même probleme existe "" erreur survenu "" sans explication de la nqture de probleme.نفس المشكل تم حدوث خطأ المرجو اعادة الحاولة لاحقا.من دون تحديد نوع الخطأ،المرجو اصلاح العطب لاننا هرمنا من هذا التاخير الذي طال على ما يزيد ستة اشهر ففي كل مرة نحاول الولوج الى التطبيق لا يمكن الولوج اليه.و شكرا",2024-06-08 18:07:23,0
My inwi,Télécom,2,negative,Problemes techniques,2024-05-25 01:26:56,0
My inwi,Télécom,3,neutral,bien,2026-06-05 11:15:33,0
My inwi,Télécom,3,neutral,👍,2026-06-03 00:17:30,0
My inwi,Télécom,3,neutral,pas mal,2026-05-27 15:56:27,0
My inwi,Télécom,3,neutral,moyen,2026-05-18 09:41:04,0
My inwi,Télécom,3,neutral,top.,2026-05-09 15:02:23,0
My inwi,Télécom,3,neutral,"impossible de me connecter à mon compte, il me ressort toujours indentifiants inconnus même après avoir desinstalle et réinstallé",2026-05-01 16:41:04,0
My inwi,Télécom,3,neutral,يرجى تمكين من استغلال النقط مثل التحويل بهدايا كسماعات بلوثوث لوحات الكترونية,2026-04-17 17:37:33,0
My inwi,Télécom,3,neutral,"""تحية طيبة لفريق إنوي، كمستخدم وفِي لخدماتكم، أتمنى رؤية تحديثات لتطبيق 'My Inwi' ليكون أكثر شمولاً وسهولة في الاستخدام، على غرار تجربة تطبيق 'Orange et moi' من حيث تنوع الخدمات الرقمية، متل إدارة الخط، و حالة الطقس وصيدليات الحرصةو ونقط بيع انوي . تطوير التطبيق سيعزز بالتأكيد من تجربة الزبناء. شكراً لكم.""",2026-04-17 15:41:51,0
My inwi,Télécom,3,neutral,l application fonctionne mais c es très lent il y a pas de fluidité entre les rubriques .,2026-04-09 07:51:28,14
My inwi,Télécom,3,neutral,تطبيق يسهل التعرف و الاستفادة من عدة خدمات.. شكرا...,2026-04-05 12:11:21,0
My inwi,Télécom,3,neutral,احلى,2026-04-01 17:34:21,0
My inwi,Télécom,3,neutral,depuis un mois que j'arrive pas à accéder à l'onglet fidélité message d'erreur : momentanément indisponible espérant avoir une justification claire,2026-03-20 21:19:19,0
My inwi,Télécom,3,neutral,"Difficile de s'enregistrer, et pas d'assistance!",2026-03-17 18:30:37,1
My inwi,Télécom,3,neutral,Bonne application mais pour le moment il y'a une erreur dans l'icône de changement de l'Offre.,2026-03-13 14:53:00,0
My inwi,Télécom,3,neutral,tjrs meilleur 👍👍👍🎩,2026-03-09 23:55:29,0
My inwi,Télécom,3,neutral,problème pour sortir de l'application. il n'y a pas de menu quitter.,2026-03-02 13:05:24,0
My inwi,Télécom,3,neutral,لا بأس به,2026-02-02 18:38:49,0
My inwi,Télécom,3,neutral,bien,2026-01-12 22:35:14,0
My inwi,Télécom,3,neutral,مبيهاش,2026-01-04 13:20:04,0
My inwi,Télécom,3,neutral,التطبيق مزيان ولكن مكايعطيكش تبدل الفورفي لي بغيتي نتمنى يتحل هاد المشكيل,2026-01-01 00:19:53,1
My inwi,Télécom,3,neutral,3 estar por les services mais le problème de réseau toujours 🤣🤣,2025-12-26 00:19:15,1
My inwi,Télécom,3,neutral,encore quelques bugs au moment de se connecter mais une fois connecté le service est correct.,2025-12-25 18:35:41,0
My inwi,Télécom,3,neutral,besoin quand même de qlq amélioration,2025-12-23 10:27:49,0
My inwi,Télécom,3,neutral,pas mal,2025-12-21 15:16:11,0
My inwi,Télécom,3,neutral,l'application n'affiche plus le solde donnée mobile et heures d'appel. Y a-t-il un problème ?,2025-11-05 20:38:45,0
My inwi,Télécom,3,neutral,❤❤❤,2025-11-05 10:15:37,0
My inwi,Télécom,3,neutral,🥰🥰🥰,2025-10-31 14:29:03,0
My inwi,Télécom,3,neutral,bien,2025-10-12 13:36:39,0
My inwi,Télécom,3,neutral,تقومون بإيقاف الخط اذا لم يشحنه,2025-10-06 17:19:38,0
My inwi,Télécom,3,neutral,"le forfait illimité et ouvert, et pourra être facturé au client à posteriori. Etant en Allemagne, je pouvais faire des appels, mais je ne pouvais pas envoyer de SMS vers mon pays le MAROC. est ce normal !! information confirmée par appel au Sce 220 !!!",2025-09-26 08:56:54,2
My inwi,Télécom,3,neutral,جيد,2025-08-31 02:49:53,0
My inwi,Télécom,3,neutral,"bnjr Sce Clients Inwi; de prime abord, je tiens à vous féliciter quand à l’escalade spectaculaire qu’a connu inwi en cette décennie, cela témoigne d’une vision stratégique et d’une étude bien approfondie du marché et du comportement des consommateurs. cependant, cela n’empêche qu’il y a des failles qu’ils faut y penser sérieusement: 1-Le service client monotone script stérile et lenteur de traitement qui s’étale sur des mois. 2- La remise en service et le re-échelonnement des créances adsl xtra",2025-08-21 18:17:04,0
My inwi,Télécom,3,neutral,très utile....,2025-08-19 12:39:53,0
My inwi,Télécom,3,neutral,جميل جدا,2025-08-13 21:30:50,0
My inwi,Télécom,3,neutral,🫡🫡,2025-08-05 15:43:09,0
My inwi,Télécom,3,neutral,هذا تطبيق مغشوش,2025-06-29 15:29:07,0
My inwi,Télécom,3,neutral,"une bonne application, c'est sur, sauf que, la plus part du temps, je peux pas faire une recharge directe, je dois toujours aller a l'appli bancaire pour faire une recharge. Aussi, à chaque fois qu'il y'a un événement, comme celui de Achoura, le moment où j'appuie, je reçois un message erreur. ca devient ennuyant avec le temps.",2025-06-25 12:37:54,24
My inwi,Télécom,3,neutral,j'ai un problème pour l'accès à l'application par empreinte digitale,2025-06-24 20:29:31,0
My inwi,Télécom,3,neutral,تطبيق جميل,2025-06-21 16:05:22,0
My inwi,Télécom,3,neutral,"salam Kant mn 9bal Kan khalas mn Application m'y Inwi, mais mrat Lakhera mab9ach kiwsalni le code Confirmation",2025-06-07 19:22:55,0
My inwi,Télécom,3,neutral,continue,2025-05-30 01:48:18,0
My inwi,Télécom,3,neutral,Good,2025-05-26 21:42:44,0
My inwi,Télécom,3,neutral,j'aimerai connaître les avantages des points qu'on nous offre !!!! jamais rien reçu pour ces points .....,2025-05-24 18:56:27,0
My inwi,Télécom,3,neutral,"très bonne application mais parfois , elle présente des lenteurs.",2025-05-18 15:25:16,0
My inwi,Télécom,3,neutral,si trè joli ☺,2025-04-24 22:36:58,0
My inwi,Télécom,3,neutral,تطبيق يتحسن شئ فاشئ لكن بالنسبة لهدية الأربعاء أن يتم مراجعتها بحيث أن يصبح بأمكنك مشاركتها و إرسالها إلى صديقك (زوجتك او اخيك او ولدك )فيها نوع من الحب .... وشكراتتت,2025-04-24 02:35:25,0
My inwi,Télécom,3,neutral,"ça me donne le message suivant : Désolé,une erreur est survenue, réessayez plus tard depuis plus de deux semaines malgré la désinstallation de l'application et l'installation de nouveau",2025-04-18 11:40:55,6
My inwi,Télécom,3,neutral,تطبيق جميل جدا,2025-04-15 10:13:06,0
My inwi,Télécom,3,neutral,"Plus vous améliorer et vous faciliter cette application, plus vous aurez gagné le confiance de vos clients",2025-03-19 10:25:37,0
My inwi,Télécom,3,neutral,احب ذلك,2025-03-07 21:39:20,0
My inwi,Télécom,3,neutral,parfait,2025-02-13 19:27:07,0
My inwi,Télécom,3,neutral,"trop lente, parfois ça marche p1s",2025-02-10 12:33:56,0
My inwi,Télécom,3,neutral,good👍🏼,2025-02-10 12:29:25,0
My inwi,Télécom,3,neutral,fantastic this is fact,2025-01-28 21:52:42,0
My inwi,Télécom,3,neutral,Nice and easy to use application,2025-01-28 17:05:38,0
My inwi,Télécom,3,neutral,inwi a désactivé le programme de fidélité !?,2025-01-15 20:46:49,0
My inwi,Télécom,3,neutral,Bac,2025-01-15 10:52:24,0
My inwi,Télécom,3,neutral,Mes cartes bancaires ne sont pas reconnues impossible de payer,2025-01-02 09:22:38,0
My inwi,Télécom,3,neutral,Depuis un certain temps il m'est impossible de me connecter sur l'application ce qui est tres contraignant quand on a besoin de régler nos factures ou d'ajouter des services... C'est vraiment dommage car l'application est pratique et utile,2024-12-24 16:25:59,2
My inwi,Télécom,3,neutral,nady,2024-12-17 21:55:30,0
My inwi,Télécom,3,neutral,bien,2024-12-13 13:34:17,0
My inwi,Télécom,3,neutral,✔️,2024-12-13 02:25:34,0
My inwi,Télécom,3,neutral,top,2024-11-20 10:03:24,0
My inwi,Télécom,3,neutral,👍👍👍👍👍👍👍👍,2024-10-31 12:48:46,0
My inwi,Télécom,3,neutral,super,2024-10-30 09:10:15,0
My inwi,Télécom,3,neutral,bcq des beuugs surtt f weekend,2024-10-24 17:12:18,0
My inwi,Télécom,3,neutral,😃,2024-10-23 06:43:08,0
My inwi,Télécom,3,neutral,Manque de certains détails.Solde concernant les recharges.,2024-10-18 11:08:15,0
My inwi,Télécom,3,neutral,bonne,2024-10-16 10:57:38,0
My inwi,Télécom,3,neutral,Wa tt et,2024-10-11 18:20:45,0
My inwi,Télécom,3,neutral,jayd,2024-10-09 13:23:24,0
My inwi,Télécom,3,neutral,parfait,2024-10-08 21:01:25,0
My inwi,Télécom,3,neutral,good,2024-09-11 22:07:42,0
My inwi,Télécom,3,neutral,magnifique,2024-09-09 13:13:13,0
My inwi,Télécom,3,neutral,Application instable,2024-09-04 20:43:47,0
My inwi,Télécom,3,neutral,bien,2024-08-29 00:34:45,0
My inwi,Télécom,3,neutral,toooop🥰,2024-08-28 18:30:42,0
My inwi,Télécom,3,neutral,Bon application,2024-08-28 12:40:08,0
My inwi,Télécom,3,neutral,good,2024-08-15 18:25:54,0
My inwi,Télécom,3,neutral,"probleme au connection, faible débit",2024-08-14 16:09:04,1
My inwi,Télécom,3,neutral,bien,2024-08-11 23:34:00,0
My inwi,Télécom,3,neutral,good,2024-07-24 12:39:23,0
My inwi,Télécom,3,neutral,c'est trop,2024-07-17 21:36:11,0
My inwi,Télécom,3,neutral,Zo 9g9995#. Z 55tvoo. P p p. Ppp. Pp pp o. O o o P l ظ,2024-07-14 17:12:37,0
My inwi,Télécom,3,neutral,c'est une application formidable mais le réseau est nul un petit petit,2024-07-10 17:12:59,2
My inwi,Télécom,3,neutral,paiement facile et sécurisé,2024-06-30 13:40:46,0
My inwi,Télécom,3,neutral,Merci pour application,2024-06-26 23:19:56,0
My inwi,Télécom,3,neutral,maniphik,2024-06-26 17:34:55,0
My inwi,Télécom,3,neutral,Je modifie mon problème es résolu c une bonne application quand sa fonctionne bien,2024-06-26 15:08:17,0
My inwi,Télécom,3,neutral,"I had downloaded the app, just today, and each time I tried to use it I face this message: ""Désolé generic_exception (app_w_0303)"" What am I supposed to do? Edit: The problem is fixed now.",2024-06-25 12:35:33,0
My inwi,Télécom,3,neutral,bien,2024-06-04 10:53:49,0
My inwi,Télécom,3,neutral,Bien,2024-06-02 17:00:48,0
My inwi,Télécom,3,neutral,impossible de télécharger les reçus de paiement directement après le paiement par carte bancaire.,2024-05-23 18:17:45,0
My inwi,Télécom,3,neutral,عملية جدا شكرا,2024-05-22 19:06:47,0
My inwi,Télécom,4,positive,تطبيق ممتاز,2026-05-28 21:46:18,0
My inwi,Télécom,4,positive,👍,2026-05-25 10:36:20,0
My inwi,Télécom,4,positive,رااااااااااق,2026-05-22 22:34:19,0
My inwi,Télécom,4,positive,bon service,2026-05-16 23:04:36,0
My inwi,Télécom,4,positive,service top,2026-05-14 21:21:05,0
My inwi,Télécom,4,positive,bien 👍,2026-05-10 01:29:45,0
My inwi,Télécom,4,positive,جميل,2026-04-10 17:41:57,0
My inwi,Télécom,4,positive,bien,2026-04-09 05:38:57,0
My inwi,Télécom,4,positive,bien,2026-04-04 14:22:24,0
My inwi,Télécom,4,positive,que se passe-t-il,2026-04-02 17:34:47,0
My inwi,Télécom,4,positive,Fácil à utiliser,2026-04-02 11:19:03,0
My inwi,Télécom,4,positive,Bravo,2026-03-26 22:20:31,0
My inwi,Télécom,4,positive,good 👍,2026-03-21 20:44:48,0
My inwi,Télécom,4,positive,جميل جدا ويسهل عليك,2026-03-19 15:25:39,0
My inwi,Télécom,4,positive,je suis très satisfaite,2026-03-06 12:22:44,0
My inwi,Télécom,4,positive,"Après la dernière mise à jour, l'application ne s'affiche plus en mode sombre.",2026-02-28 22:53:37,8
My inwi,Télécom,4,positive,"bonne appli, mais fonctionne pas toujours surtout dans l'urgence😓",2026-02-24 11:43:05,4
My inwi,Télécom,4,positive,"je trouve que l’application est bien sauf que de temps en temps, j’ai besoin de me rethentifier de nouveau, chose qui m’embête",2026-02-20 19:59:51,0
My inwi,Télécom,4,positive,Très bien,2026-02-11 09:55:42,0
My inwi,Télécom,4,positive,bon,2026-02-10 21:07:08,0
